Number of Comparisons : 75760
Swiss , 0.0 , 0.0 , Cheddar , 0.12 , 0.3
Wensleydale , 4.15 , 57.06250000000001 , Swiss , 65.95 , 626.525
Cheddar , 22.83 , 57.074999999999996 , Cheddar , 41.69 , 0.0
Cheddar , 22.84 , 57.1 , Cheddar , 28.13 , 0.0
Cheddar , 22.86 , 57.15 , Wensleydale , 3.47 , 47.712500000000006
Cheddar , 22.86 , 57.15 , Wensleydale , 9.7 , 133.375
Swiss , 6.02 , 57.19 , Cheddar , 1.55 , 0.0
Cheddar , 22.88 , 57.199999999999996 , Cheddar , 87.57 , 0.0
Wensleydale , 4.16 , 57.2 , Wensleydale , 54.69 , 0.0
Wensleydale , 4.16 , 57.2 , Cheddar , 71.0 , 177.5
Wensleydale , 4.16 , 57.2 , Swiss , 40.59 , 385.605
Cheddar , 22.89 , 57.225 , Cheddar , 0.61 , 0.0
Cheddar , 22.9 , 57.25 , Cheddar , 4.02 , 0.0
Cheddar , 22.91 , 57.275 , Swiss , 22.92 , 217.74
Cheddar , 22.91 , 57.275 , Wensleydale , 22.13 , 304.28749999999997
Wensleydale , 4.17 , 57.3375 , Wensleydale , 24.87 , 0.0
Cheddar , 22.94 , 57.35 , Cheddar , 17.33 , 43.324999999999996
Cheddar , 22.94 , 57.35 , Swiss , 42.4 , 402.8
Cheddar , 22.95 , 57.375 , Cheddar , 33.57 , 0.0
Cheddar , 22.97 , 57.425 , Wensleydale , 5.65 , 0.0
Wensleydale , 4.18 , 57.474999999999994 , Swiss , 50.39 , 0.0
Swiss , 6.05 , 57.475 , Swiss , 78.94 , 0.0
Cheddar , 23.02 , 57.55 , Wensleydale , 3.36 , 0.0
Cheddar , 23.03 , 57.575 , Swiss , 5.28 , 50.160000000000004
Cheddar , 23.03 , 57.575 , Wensleydale , 9.53 , 131.0375
Cheddar , 23.04 , 57.599999999999994 , Cheddar , 18.16 , 0.0
Wensleydale , 4.19 , 57.612500000000004 , Wensleydale , 4.78 , 0.0
Swiss , 6.07 , 57.665000000000006 , Swiss , 5.82 , 0.0
Cheddar , 23.08 , 57.699999999999996 , Wensleydale , 35.54 , 0.0
Cheddar , 23.09 , 57.725 , Swiss , 10.11 , 0.0
Wensleydale , 4.2 , 57.75 , Cheddar , 0.0 , 0.0
Wensleydale , 4.2 , 57.75 , Wensleydale , 52.15 , 717.0625
Swiss , 6.08 , 57.76 , Cheddar , 9.77 , 24.424999999999997
Swiss , 6.08 , 57.76 , Wensleydale , 17.65 , 242.68749999999997
Swiss , 6.08 , 57.76 , Wensleydale , 49.99 , 687.3625000000001
Cheddar , 23.14 , 57.85 , Swiss , 15.38 , 0.0
Swiss , 6.09 , 57.855 , Wensleydale , 84.56 , 0.0
Wensleydale , 4.21 , 57.8875 , Swiss , 4.88 , 0.0
Swiss , 6.1 , 57.949999999999996 , Wensleydale , 14.53 , 199.7875
Swiss , 6.1 , 57.949999999999996 , Wensleydale , 19.26 , 264.82500000000005
Swiss , 6.1 , 57.949999999999996 , Swiss , 34.98 , 332.30999999999995
Cheddar , 23.18 , 57.95 , Cheddar , 63.94 , 0.0
Cheddar , 23.19 , 57.975 , Wensleydale , 42.85 , 0.0
Wensleydale , 4.22 , 58.025 , Cheddar , 1.01 , 2.525
Wensleydale , 4.22 , 58.025 , Wensleydale , 21.12 , 290.40000000000003
Wensleydale , 4.22 , 58.025 , Swiss , 44.05 , 418.47499999999997
Swiss , 6.11 , 58.045 , Wensleydale , 26.26 , 361.07500000000005
Swiss , 6.11 , 58.045 , Wensleydale , 35.5 , 488.125
Cheddar , 23.23 , 58.075 , Wensleydale , 32.52 , 0.0
Swiss , 6.12 , 58.14 , Cheddar , 27.94 , 0.0
Wensleydale , 4.23 , 58.16250000000001 , Swiss , 4.95 , 0.0
Wensleydale , 4.23 , 58.16250000000001 , Cheddar , 9.46 , 23.650000000000002
Cheddar , 23.27 , 58.175 , Cheddar , 28.92 , 72.30000000000001
Cheddar , 23.27 , 58.175 , Cheddar , 76.84 , 192.10000000000002
Cheddar , 23.28 , 58.2 , Wensleydale , 31.35 , 0.0
Cheddar , 23.29 , 58.224999999999994 , Swiss , 86.41 , 0.0
Cheddar , 23.31 , 58.275 , Swiss , 35.97 , 0.0
Cheddar , 23.37 , 58.425000000000004 , Swiss , 14.97 , 142.215
Cheddar , 23.37 , 58.425000000000004 , Wensleydale , 17.36 , 238.7
Wensleydale , 4.26 , 58.574999999999996 , Cheddar , 66.75 , 0.0
Cheddar , 23.44 , 58.6 , Swiss , 10.82 , 0.0
Swiss , 6.17 , 58.615 , Cheddar , 0.0 , 0.0
Swiss , 6.17 , 58.615 , Wensleydale , 3.18 , 43.725
Cheddar , 23.46 , 58.650000000000006 , Wensleydale , 0.0 , 0.0
Cheddar , 23.47 , 58.675 , Cheddar , 58.59 , 0.0
Wensleydale , 4.27 , 58.71249999999999 , Swiss , 6.85 , 65.075
Wensleydale , 4.27 , 58.71249999999999 , Wensleydale , 10.13 , 139.28750000000002
Cheddar , 23.5 , 58.75 , Swiss , 27.73 , 0.0
Cheddar , 23.52 , 58.8 , Cheddar , 70.99 , 0.0
Wensleydale , 4.28 , 58.85 , Wensleydale , 6.85 , 94.1875
Wensleydale , 4.28 , 58.85 , Wensleydale , 10.62 , 146.02499999999998
Wensleydale , 4.28 , 58.85 , Wensleydale , 20.02 , 275.275
Cheddar , 23.55 , 58.875 , Wensleydale , 2.13 , 0.0
Cheddar , 23.6 , 59.0 , Swiss , 16.39 , 0.0
Swiss , 6.22 , 59.089999999999996 , Wensleydale , 20.73 , 0.0
Cheddar , 23.66 , 59.15 , Wensleydale , 28.23 , 0.0
Swiss , 6.23 , 59.185 , Swiss , 9.29 , 0.0
Wensleydale , 4.31 , 59.262499999999996 , Cheddar , 0.24 , 0.0
Cheddar , 23.71 , 59.275000000000006 , Swiss , 3.09 , 29.354999999999997
Cheddar , 23.71 , 59.275000000000006 , Swiss , 13.7 , 130.15
Swiss , 6.24 , 59.28 , Wensleydale , 6.46 , 0.0
Cheddar , 23.74 , 59.349999999999994 , Cheddar , 75.51 , 0.0
Cheddar , 23.75 , 59.375 , Cheddar , 32.19 , 80.475
Swiss , 6.25 , 59.375 , Wensleydale , 21.42 , 294.52500000000003
Swiss , 6.26 , 59.47 , Cheddar , 17.88 , 0.0
Cheddar , 23.82 , 59.55 , Wensleydale , 1.07 , 0.0
Swiss , 6.27 , 59.565 , Cheddar , 31.99 , 79.975
Swiss , 6.27 , 59.565 , Wensleydale , 27.28 , 375.1
Cheddar , 23.85 , 59.625 , Swiss , 16.32 , 0.0
Cheddar , 23.86 , 59.65 , Cheddar , 26.48 , 0.0
Swiss , 6.28 , 59.660000000000004 , Cheddar , 4.85 , 12.125
Swiss , 6.28 , 59.660000000000004 , Swiss , 15.05 , 142.975
Wensleydale , 4.34 , 59.675 , Swiss , 11.8 , 0.0
Cheddar , 23.92 , 59.800000000000004 , Wensleydale , 34.39 , 0.0
Cheddar , 23.96 , 59.900000000000006 , Wensleydale , 0.15 , 0.0
Cheddar , 23.97 , 59.925 , Cheddar , 69.86 , 0.0
Swiss , 6.31 , 59.94499999999999 , Cheddar , 23.89 , 59.725
Swiss , 6.31 , 59.94499999999999 , Wensleydale , 17.56 , 241.45
Wensleydale , 4.36 , 59.95 , Wensleydale , 11.8 , 0.0
Cheddar , 23.99 , 59.974999999999994 , Wensleydale , 37.54 , 0.0
Cheddar , 24.0 , 60.0 , Wensleydale , 28.34 , 0.0
Swiss , 6.32 , 60.040000000000006 , Cheddar , 0.78 , 1.9500000000000002
Swiss , 6.32 , 60.040000000000006 , Swiss , 35.6 , 338.2
Cheddar , 24.02 , 60.05 , Swiss , 19.72 , 0.0
Cheddar , 24.03 , 60.075 , Cheddar , 20.24 , 0.0
Cheddar , 24.08 , 60.199999999999996 , Wensleydale , 9.75 , 0.0
Cheddar , 24.09 , 60.225 , Wensleydale , 26.48 , 0.0
Swiss , 6.34 , 60.23 , Wensleydale , 7.38 , 0.0
Cheddar , 24.11 , 60.275 , Cheddar , 17.71 , 0.0
Cheddar , 24.11 , 60.275 , Wensleydale , 15.61 , 214.6375
Swiss , 6.35 , 60.324999999999996 , Cheddar , 26.01 , 65.025
Cheddar , 24.13 , 60.324999999999996 , Swiss , 64.7 , 614.65
Wensleydale , 4.39 , 60.3625 , Swiss , 45.57 , 0.0
Swiss , 6.36 , 60.42 , Cheddar , 16.13 , 40.324999999999996
Swiss , 6.36 , 60.42 , Cheddar , 59.41 , 148.52499999999998
Cheddar , 24.18 , 60.45 , Swiss , 0.21 , 0.0
Cheddar , 24.19 , 60.475 , Wensleydale , 44.52 , 0.0
Wensleydale , 4.4 , 60.50000000000001 , Cheddar , 23.68 , 59.2
Wensleydale , 4.4 , 60.50000000000001 , Cheddar , 52.82 , 132.05
Wensleydale , 4.4 , 60.50000000000001 , Swiss , 14.97 , 142.215
Wensleydale , 4.4 , 60.50000000000001 , Swiss , 20.96 , 199.12
Cheddar , 24.21 , 60.525000000000006 , Cheddar , 14.41 , 36.025
Cheddar , 24.21 , 60.525000000000006 , Cheddar , 50.85 , 127.125
Cheddar , 24.22 , 60.55 , Cheddar , 27.66 , 69.15
Cheddar , 24.22 , 60.55 , Swiss , 11.45 , 108.77499999999999
Swiss , 6.38 , 60.61 , Wensleydale , 17.67 , 0.0
Cheddar , 24.26 , 60.650000000000006 , Cheddar , 30.59 , 0.0
Cheddar , 24.27 , 60.675 , Wensleydale , 3.6 , 0.0
Cheddar , 24.33 , 60.824999999999996 , Wensleydale , 2.98 , 0.0
Cheddar , 24.35 , 60.875 , Swiss , 0.52 , 4.94
Cheddar , 24.35 , 60.875 , Cheddar , 32.73 , 81.82499999999999
Cheddar , 24.36 , 60.9 , Wensleydale , 0.29 , 0.0
Wensleydale , 4.43 , 60.912499999999994 , Wensleydale , 19.69 , 0.0
Cheddar , 24.38 , 60.949999999999996 , Wensleydale , 26.47 , 0.0
Cheddar , 24.4 , 61.0 , Cheddar , 55.4 , 0.0
Wensleydale , 4.44 , 61.050000000000004 , Wensleydale , 26.32 , 0.0
Swiss , 6.43 , 61.084999999999994 , Cheddar , 8.35 , 0.0
Cheddar , 24.47 , 61.175 , Cheddar , 13.44 , 0.0
Swiss , 6.44 , 61.18000000000001 , Swiss , 26.15 , 0.0
Swiss , 6.45 , 61.275 , Wensleydale , 62.51 , 0.0
Cheddar , 24.51 , 61.275000000000006 , Cheddar , 5.0 , 0.0
Cheddar , 24.52 , 61.3 , Swiss , 0.91 , 0.0
Wensleydale , 4.46 , 61.325 , Swiss , 32.83 , 0.0
Cheddar , 24.57 , 61.425 , Swiss , 87.68 , 0.0
Wensleydale , 4.47 , 61.4625 , Swiss , 20.23 , 192.185
Wensleydale , 4.47 , 61.4625 , Wensleydale , 38.48 , 529.0999999999999
Swiss , 6.47 , 61.464999999999996 , Swiss , 12.19 , 0.0
Cheddar , 24.61 , 61.525 , Swiss , 2.16 , 20.520000000000003
Cheddar , 24.61 , 61.525 , Wensleydale , 41.68 , 573.1
Swiss , 6.48 , 61.56 , Wensleydale , 11.14 , 153.175
Swiss , 6.48 , 61.56 , Swiss , 29.55 , 280.725
Cheddar , 24.63 , 61.574999999999996 , Cheddar , 45.96 , 0.0
Cheddar , 24.63 , 61.574999999999996 , Swiss , 51.74 , 491.53000000000003
Cheddar , 24.64 , 61.6 , Swiss , 16.6 , 0.0
Cheddar , 24.68 , 61.7 , Swiss , 12.11 , 115.04499999999999
Cheddar , 24.68 , 61.7 , Wensleydale , 50.18 , 689.975
Wensleydale , 4.49 , 61.737500000000004 , Cheddar , 41.45 , 0.0
Cheddar , 24.7 , 61.75 , Cheddar , 8.86 , 22.15
Swiss , 6.5 , 61.75 , Swiss , 5.42 , 51.49
Cheddar , 24.7 , 61.75 , Wensleydale , 10.86 , 149.325
Cheddar , 24.71 , 61.775000000000006 , Cheddar , 10.38 , 0.0
Swiss , 6.51 , 61.845 , Cheddar , 44.38 , 0.0
Cheddar , 24.74 , 61.849999999999994 , Swiss , 24.82 , 0.0
Wensleydale , 4.5 , 61.875 , Wensleydale , 1.29 , 0.0
Cheddar , 24.76 , 61.900000000000006 , Swiss , 20.58 , 0.0
Cheddar , 24.77 , 61.925 , Wensleydale , 14.58 , 0.0
Cheddar , 24.77 , 61.925 , Wensleydale , 67.98 , 934.725
Cheddar , 24.78 , 61.95 , Cheddar , 12.83 , 0.0
Cheddar , 24.8 , 62.0 , Cheddar , 12.99 , 0.0
Wensleydale , 4.51 , 62.012499999999996 , Cheddar , 0.68 , 0.0
Swiss , 6.53 , 62.035000000000004 , Wensleydale , 22.4 , 308.0
Swiss , 6.53 , 62.035000000000004 , Wensleydale , 33.86 , 465.575
Cheddar , 24.82 , 62.05 , Cheddar , 3.69 , 0.0
Cheddar , 24.84 , 62.1 , Wensleydale , 39.12 , 0.0
Cheddar , 24.85 , 62.125 , Wensleydale , 7.47 , 102.71249999999999
Cheddar , 24.85 , 62.125 , Swiss , 47.81 , 454.19500000000005
Swiss , 6.54 , 62.13 , Swiss , 1.78 , 16.91
Swiss , 6.54 , 62.13 , Wensleydale , 35.18 , 483.725
Cheddar , 24.87 , 62.175000000000004 , Swiss , 62.51 , 0.0
Cheddar , 24.88 , 62.199999999999996 , Swiss , 53.1 , 0.0
Swiss , 6.55 , 62.225 , Cheddar , 15.19 , 37.975
Cheddar , 24.89 , 62.225 , Cheddar , 29.43 , 73.575
Swiss , 6.55 , 62.225 , Swiss , 13.15 , 124.925
Swiss , 6.55 , 62.225 , Cheddar , 53.52 , 133.8
Swiss , 6.55 , 62.225 , Wensleydale , 27.37 , 376.33750000000003
Cheddar , 24.91 , 62.275 , Swiss , 24.53 , 0.0
Cheddar , 24.92 , 62.300000000000004 , Swiss , 5.53 , 0.0
Swiss , 6.56 , 62.31999999999999 , Wensleydale , 4.99 , 0.0
Cheddar , 25.02 , 62.55 , Swiss , 6.56 , 0.0
Wensleydale , 4.55 , 62.5625 , Wensleydale , 13.23 , 0.0
Cheddar , 25.03 , 62.575 , Cheddar , 43.96 , 0.0
Cheddar , 25.04 , 62.599999999999994 , Cheddar , 4.84 , 0.0
Cheddar , 25.05 , 62.625 , Cheddar , 3.34 , 8.35
Cheddar , 25.05 , 62.625 , Swiss , 2.7 , 25.650000000000002
Cheddar , 25.05 , 62.625 , Wensleydale , 13.35 , 183.5625
Wensleydale , 4.56 , 62.699999999999996 , Swiss , 24.0 , 228.0
Cheddar , 25.08 , 62.699999999999996 , Wensleydale , 38.32 , 526.9
Cheddar , 25.09 , 62.725 , Wensleydale , 17.41 , 0.0
Swiss , 6.61 , 62.795 , Cheddar , 26.34 , 0.0
Cheddar , 25.13 , 62.824999999999996 , Cheddar , 3.61 , 0.0
Wensleydale , 4.57 , 62.837500000000006 , Cheddar , 11.07 , 0.0
Swiss , 6.62 , 62.89 , Wensleydale , 11.2 , 0.0
Cheddar , 25.16 , 62.9 , Swiss , 19.9 , 0.0
Swiss , 6.63 , 62.985 , Swiss , 21.78 , 206.91000000000003
Swiss , 6.63 , 62.985 , Swiss , 52.74 , 501.03000000000003
Cheddar , 25.27 , 63.175 , Swiss , 0.88 , 8.36
Cheddar , 25.27 , 63.175 , Swiss , 28.69 , 272.555
Wensleydale , 4.6 , 63.24999999999999 , Swiss , 7.03 , 0.0
Cheddar , 25.33 , 63.324999999999996 , Swiss , 0.81 , 7.695
Cheddar , 25.33 , 63.324999999999996 , Cheddar , 42.68 , 106.7
Wensleydale , 4.61 , 63.3875 , Cheddar , 0.47 , 1.1749999999999998
Wensleydale , 4.61 , 63.3875 , Swiss , 4.36 , 41.42
Wensleydale , 4.61 , 63.3875 , Wensleydale , 11.32 , 155.65
Cheddar , 25.38 , 63.449999999999996 , Cheddar , 63.83 , 0.0
Wensleydale , 4.62 , 63.525 , Cheddar , 15.77 , 39.425
Cheddar , 25.41 , 63.525 , Wensleydale , 17.39 , 239.1125
Wensleydale , 4.63 , 63.6625 , Wensleydale , 0.33 , 0.0
Cheddar , 25.47 , 63.675 , Swiss , 29.24 , 0.0
Cheddar , 25.48 , 63.7 , Swiss , 6.82 , 0.0
Cheddar , 25.52 , 63.8 , Wensleydale , 2.73 , 0.0
Cheddar , 25.53 , 63.825 , Swiss , 5.02 , 0.0
Cheddar , 25.57 , 63.925 , Cheddar , 58.27 , 0.0
Cheddar , 25.6 , 64.0 , Swiss , 9.76 , 92.72
Cheddar , 25.6 , 64.0 , Swiss , 40.07 , 380.665
Cheddar , 25.64 , 64.1 , Cheddar , 0.77 , 0.0
Cheddar , 25.69 , 64.22500000000001 , Wensleydale , 13.95 , 0.0
Cheddar , 25.71 , 64.275 , Wensleydale , 8.0 , 110.0
Cheddar , 25.71 , 64.275 , Cheddar , 50.93 , 127.325
Cheddar , 25.71 , 64.275 , Cheddar , 92.48 , 231.20000000000002
Wensleydale , 4.68 , 64.35 , Swiss , 2.21 , 20.995
Cheddar , 25.74 , 64.35 , Wensleydale , 3.63 , 49.9125
Wensleydale , 4.68 , 64.35 , Wensleydale , 50.02 , 687.7750000000001
Swiss , 6.78 , 64.41 , Swiss , 26.62 , 0.0
Cheddar , 25.77 , 64.425 , Cheddar , 2.83 , 0.0
Cheddar , 25.78 , 64.45 , Cheddar , 4.22 , 0.0
Wensleydale , 4.69 , 64.48750000000001 , Swiss , 0.77 , 0.0
Cheddar , 25.8 , 64.5 , Wensleydale , 43.06 , 0.0
Cheddar , 25.83 , 64.57499999999999 , Swiss , 23.66 , 0.0
Cheddar , 25.84 , 64.6 , Wensleydale , 2.86 , 0.0
Cheddar , 25.85 , 64.625 , Swiss , 2.95 , 0.0
Cheddar , 25.88 , 64.7 , Swiss , 9.84 , 0.0
Wensleydale , 4.71 , 64.7625 , Cheddar , 12.77 , 0.0
Swiss , 6.82 , 64.79 , Cheddar , 4.98 , 12.450000000000001
Swiss , 6.82 , 64.79 , Cheddar , 23.89 , 59.725
Swiss , 6.83 , 64.885 , Cheddar , 9.16 , 22.9
Swiss , 6.83 , 64.885 , Swiss , 2.56 , 24.32
Swiss , 6.83 , 64.885 , Wensleydale , 16.3 , 224.125
Wensleydale , 4.72 , 64.89999999999999 , Cheddar , 21.87 , 54.675000000000004
Wensleydale , 4.72 , 64.89999999999999 , Wensleydale , 11.51 , 158.2625
Wensleydale , 4.72 , 64.89999999999999 , Wensleydale , 13.66 , 187.825
Cheddar , 25.98 , 64.95 , Cheddar , 43.75 , 0.0
Swiss , 6.84 , 64.98 , Cheddar , 41.42 , 103.55000000000001
Swiss , 6.84 , 64.98 , Swiss , 22.75 , 216.125
Swiss , 6.85 , 65.075 , Wensleydale , 46.29 , 636.4875
Swiss , 6.85 , 65.075 , Wensleydale , 51.23 , 704.4124999999999
Swiss , 6.86 , 65.17 , Cheddar , 15.01 , 0.0
Wensleydale , 4.74 , 65.175 , Wensleydale , 29.92 , 0.0
Cheddar , 26.11 , 65.275 , Swiss , 39.76 , 0.0
Wensleydale , 4.75 , 65.3125 , Wensleydale , 27.87 , 0.0
Cheddar , 26.13 , 65.325 , Wensleydale , 25.23 , 0.0
Swiss , 6.88 , 65.36 , Cheddar , 61.18 , 0.0
Cheddar , 26.15 , 65.375 , Wensleydale , 14.18 , 0.0
Cheddar , 26.18 , 65.45 , Cheddar , 9.95 , 24.875
Wensleydale , 4.76 , 65.45 , Cheddar , 10.62 , 26.549999999999997
Cheddar , 26.18 , 65.45 , Wensleydale , 2.52 , 34.65
Swiss , 6.89 , 65.455 , Swiss , 21.46 , 0.0
Cheddar , 26.21 , 65.525 , Wensleydale , 15.03 , 0.0
Cheddar , 26.24 , 65.6 , Wensleydale , 0.98 , 0.0
Cheddar , 26.25 , 65.625 , Cheddar , 63.28 , 0.0
Swiss , 6.91 , 65.645 , Swiss , 55.87 , 0.0
Cheddar , 26.27 , 65.675 , Swiss , 2.45 , 0.0
Wensleydale , 4.78 , 65.72500000000001 , Cheddar , 42.49 , 106.22500000000001
Wensleydale , 4.78 , 65.72500000000001 , Swiss , 22.56 , 214.32
Swiss , 6.92 , 65.74 , Wensleydale , 17.7 , 0.0
Cheddar , 26.3 , 65.75 , Wensleydale , 45.02 , 0.0
Cheddar , 26.33 , 65.82499999999999 , Swiss , 27.89 , 0.0
Swiss , 6.93 , 65.835 , Cheddar , 5.76 , 14.399999999999999
Swiss , 6.93 , 65.835 , Swiss , 78.8 , 748.6
Cheddar , 26.35 , 65.875 , Cheddar , 1.22 , 0.0
Cheddar , 26.37 , 65.925 , Wensleydale , 24.04 , 0.0
Swiss , 6.94 , 65.93 , Cheddar , 7.44 , 18.6
Swiss , 6.94 , 65.93 , Swiss , 2.21 , 20.995
Cheddar , 26.38 , 65.95 , Wensleydale , 0.02 , 0.0
Cheddar , 26.39 , 65.975 , Cheddar , 10.56 , 0.0
Cheddar , 26.39 , 65.975 , Cheddar , 5.95 , 14.875
Cheddar , 26.39 , 65.975 , Wensleydale , 1.42 , 19.525
Cheddar , 26.4 , 66.0 , Wensleydale , 79.52 , 0.0
Swiss , 6.95 , 66.025 , Cheddar , 9.3 , 23.25
Swiss , 6.95 , 66.025 , Wensleydale , 37.27 , 512.4625000000001
Cheddar , 26.42 , 66.05000000000001 , Cheddar , 44.89 , 0.0
Wensleydale , 4.81 , 66.13749999999999 , Cheddar , 8.6 , 0.0
Cheddar , 26.47 , 66.175 , Swiss , 24.83 , 0.0
Swiss , 6.97 , 66.215 , Swiss , 2.04 , 0.0
Cheddar , 26.52 , 66.3 , Wensleydale , 37.57 , 0.0
Swiss , 6.98 , 66.31 , Swiss , 5.95 , 0.0
Swiss , 6.99 , 66.405 , Swiss , 4.6 , 43.699999999999996
Swiss , 6.99 , 66.405 , Swiss , 24.23 , 230.185
Swiss , 7.0 , 66.5 , Cheddar , 10.37 , 0.0
Cheddar , 26.63 , 66.575 , Wensleydale , 35.09 , 0.0
Swiss , 7.01 , 66.595 , Wensleydale , 3.14 , 0.0
Cheddar , 26.67 , 66.67500000000001 , Swiss , 23.54 , 0.0
Swiss , 7.02 , 66.69 , Swiss , 0.42 , 0.0
Cheddar , 26.7 , 66.75 , Cheddar , 2.99 , 7.4750000000000005
Cheddar , 26.7 , 66.75 , Cheddar , 3.38 , 8.45
Cheddar , 26.7 , 66.75 , Swiss , 30.54 , 290.13
Cheddar , 26.7 , 66.75 , Wensleydale , 61.18 , 841.225
Cheddar , 26.71 , 66.775 , Wensleydale , 3.85 , 0.0
Cheddar , 26.73 , 66.825 , Cheddar , 44.23 , 110.57499999999999
Wensleydale , 4.86 , 66.825 , Swiss , 17.09 , 162.355
Cheddar , 26.74 , 66.85 , Wensleydale , 68.9 , 0.0
Swiss , 7.04 , 66.88 , Cheddar , 0.0 , 0.0
Swiss , 7.04 , 66.88 , Cheddar , 50.8 , 127.0
Cheddar , 26.76 , 66.9 , Swiss , 1.36 , 0.0
Cheddar , 26.78 , 66.95 , Cheddar , 35.07 , 0.0
Swiss , 7.05 , 66.975 , Cheddar , 47.88 , 0.0
Cheddar , 26.8 , 67.0 , Cheddar , 1.41 , 0.0
Cheddar , 26.82 , 67.05 , Cheddar , 29.39 , 0.0
Cheddar , 26.84 , 67.1 , Cheddar , 73.4 , 0.0
Cheddar , 26.85 , 67.125 , Wensleydale , 10.78 , 0.0
Cheddar , 26.86 , 67.15 , Swiss , 62.58 , 0.0
Swiss , 7.07 , 67.165 , Cheddar , 5.51 , 0.0
Wensleydale , 4.89 , 67.2375 , Wensleydale , 31.03 , 0.0
Wensleydale , 4.89 , 67.2375 , Wensleydale , 87.35 , 1201.0625
Cheddar , 26.92 , 67.30000000000001 , Cheddar , 5.93 , 0.0
Cheddar , 26.94 , 67.35000000000001 , Swiss , 3.54 , 0.0
Cheddar , 26.96 , 67.4 , Wensleydale , 3.89 , 0.0
Cheddar , 26.97 , 67.425 , Cheddar , 0.52 , 0.0
Swiss , 7.1 , 67.45 , Wensleydale , 2.26 , 31.074999999999996
Swiss , 7.1 , 67.45 , Swiss , 68.85 , 654.0749999999999
Cheddar , 26.99 , 67.475 , Wensleydale , 30.02 , 0.0
Wensleydale , 4.91 , 67.5125 , Swiss , 9.99 , 0.0
Swiss , 7.11 , 67.545 , Wensleydale , 11.29 , 0.0
Cheddar , 27.03 , 67.575 , Cheddar , 8.58 , 0.0
Cheddar , 27.05 , 67.625 , Cheddar , 29.56 , 0.0
Swiss , 7.12 , 67.64 , Swiss , 14.31 , 135.945
Swiss , 7.12 , 67.64 , Cheddar , 87.9 , 219.75
Cheddar , 27.06 , 67.64999999999999 , Swiss , 11.12 , 0.0
Wensleydale , 4.92 , 67.65 , Swiss , 0.0 , 0.0
Wensleydale , 4.92 , 67.65 , Swiss , 19.13 , 181.73499999999999
Wensleydale , 4.92 , 67.65 , Swiss , 37.9 , 360.05
Swiss , 7.13 , 67.735 , Cheddar , 14.81 , 0.0
Cheddar , 27.1 , 67.75 , Swiss , 51.92 , 0.0
Wensleydale , 4.93 , 67.7875 , Cheddar , 41.11 , 102.775
Wensleydale , 4.93 , 67.7875 , Cheddar , 43.19 , 107.975
Cheddar , 27.12 , 67.8 , Wensleydale , 4.91 , 0.0
Cheddar , 27.14 , 67.85 , Cheddar , 0.0 , 0.0
Cheddar , 27.15 , 67.875 , Wensleydale , 9.41 , 0.0
Swiss , 7.15 , 67.925 , Swiss , 52.67 , 0.0
Wensleydale , 4.94 , 67.92500000000001 , Wensleydale , 74.21 , 0.0
Cheddar , 27.18 , 67.95 , Wensleydale , 4.12 , 0.0
Swiss , 7.16 , 68.02 , Cheddar , 77.22 , 0.0
Cheddar , 27.22 , 68.05 , Cheddar , 49.21 , 0.0
Cheddar , 27.23 , 68.075 , Cheddar , 34.95 , 0.0
Cheddar , 27.24 , 68.1 , Cheddar , 34.31 , 0.0
Cheddar , 27.25 , 68.125 , Swiss , 11.98 , 0.0
Wensleydale , 4.96 , 68.2 , Cheddar , 15.22 , 0.0
Swiss , 7.18 , 68.21 , Cheddar , 2.51 , 0.0
Cheddar , 27.29 , 68.225 , Swiss , 0.9 , 8.55
Cheddar , 27.29 , 68.225 , Swiss , 67.57 , 641.915
Swiss , 7.19 , 68.305 , Cheddar , 37.02 , 92.55000000000001
Swiss , 7.19 , 68.305 , Swiss , 13.51 , 128.345
Wensleydale , 4.97 , 68.33749999999999 , Swiss , 1.35 , 12.825000000000001
Wensleydale , 4.97 , 68.33749999999999 , Wensleydale , 2.58 , 35.475
Wensleydale , 4.97 , 68.33749999999999 , Swiss , 58.41 , 554.895
Wensleydale , 4.97 , 68.33749999999999 , Wensleydale , 70.14 , 964.425
Cheddar , 27.35 , 68.375 , Wensleydale , 22.7 , 0.0
Wensleydale , 4.98 , 68.47500000000001 , Swiss , 0.97 , 0.0
Swiss , 7.21 , 68.495 , Wensleydale , 39.71 , 0.0
Cheddar , 27.41 , 68.525 , Cheddar , 22.21 , 55.525000000000006
Cheddar , 27.41 , 68.525 , Swiss , 30.6 , 290.7
Wensleydale , 4.99 , 68.6125 , Swiss , 24.55 , 0.0
Cheddar , 27.51 , 68.775 , Wensleydale , 23.13 , 0.0
Cheddar , 27.55 , 68.875 , Wensleydale , 15.79 , 0.0
Wensleydale , 5.01 , 68.8875 , Cheddar , 66.78 , 166.95
Wensleydale , 5.01 , 68.8875 , Wensleydale , 82.18 , 1129.9750000000001
Cheddar , 27.57 , 68.925 , Cheddar , 16.53 , 0.0
Cheddar , 27.58 , 68.94999999999999 , Swiss , 10.98 , 0.0
Swiss , 7.26 , 68.97 , Cheddar , 1.15 , 2.875
Swiss , 7.26 , 68.97 , Swiss , 7.51 , 71.345
Cheddar , 27.59 , 68.975 , Cheddar , 27.34 , 0.0
Cheddar , 27.6 , 69.0 , Swiss , 8.17 , 0.0
